"","Query","Tax","Matching","MapQ","AS.max"
"11164","a4c5599f-9215-4f46-9bb4-1ac233a59c9e","Lactobacillus_fermentum",90.5469277515192,0,2090
"11169","a4e5380a-97b8-43e6-b3fa-66f0e71e13a8","Lactobacillus_buchneri",85.3005068790731,1,1492
"11170","a4ec5621-f342-498e-9c51-daf0a62134cf","Lactobacillus_casei",88.663967611336,0,2102
"11179","a4eeaf60-e067-41d5-8f3d-cfaf31491fb5","Lactobacillus_fermentum",82.5853985264568,0,1360
"11180","a50b2d5b-354d-4e14-a312-c1204e290fca","Lactobacillus_casei",92.1864290610007,0,2230
"11186","a51265e0-a2c7-4bd3-a6fb-77db3e8726f4","Lactobacillus_fermentum",90.2310231023102,0,2118
"11188","a51a7d07-7927-4a7e-8549-f774ff3936f1","Lactobacillus_casei",95.3846153846154,0,2534
"11192","a520577a-fc26-4059-a0d5-9deea3e12d27","Lactobacillus_paracasei",92.5501432664756,0,2140
"11200","a5388eed-55c8-48a3-af61-521172cbd8d4","Lactobacillus_rhamnosus",84.9031396125584,7,1582
"11203","a54a514c-d30d-41a6-a546-63ba8ad32b7c","Lactobacillus_fermentum",87.1860914359305,1,1856
"11209","a55525a8-58b7-4c80-9f57-e59e258ce53b","Lactobacillus_paracasei",89.0335846470185,0,1916
"11212","a555352f-eabd-42ae-914e-9a826f8fa92f","Lactobacillus_fermentum",90.665751544269,1,2030
"11217","a5608934-7b5b-4426-81d9-dfa9a8371a9e","Lactobacillus_fermentum",95.1303155006859,9,2476
"11219","a56986f5-5695-4b51-8065-dbda116bb118","Lactobacillus_casei",89.7750511247444,0,2004
"11225","a57ff62a-fd68-4ecd-8ac9-237fb4779ced","Lactobacillus_paracasei",94.0735694822888,1,2378
"11231","a593112f-3925-4db5-840b-1cda91c38045","Lactobacillus_paracasei",89.2784895482131,1,1992
"11234","a5933009-77ca-45d0-bab5-d0aa85b3f0f6","Lactobacillus_paracasei",93.127147766323,0,2254
"11235","a5a50a8c-3648-4a65-a79a-1587e9db7feb","Lactobacillus_casei",94.6896551724138,0,2390
"11239","a5a9be54-53fc-4010-aaf5-97a5c88aeb11","Lactobacillus_paracasei",92.8180574555404,0,2228
"11244","a5aa576c-1781-48c1-a6cf-bfdca47532a7","Lactobacillus_paracasei",96.2173314993122,0,2556
"11248","a5b5ecdd-72e6-4fe6-922d-037311a42fd7","Lactobacillus_fermentum",95.7025920873124,0,2522
"11252","a5bb76cf-dcbc-4a80-bb25-5368f0c2d1f7","Lactobacillus_paracasei",96.0743801652893,1,2530
"11254","a5c39b4a-c5da-40e9-a7c1-bb45a99d3927","Lactobacillus_casei",88.2026370575989,0,1822
"11262","a5c5c90c-1b4d-44eb-af9f-5cdd7ba9246a","Lactobacillus_paracasei",91.994835377663,0,2276
"11265","a5cf8c0f-7d02-4d3f-a159-d35e9c3db3ea","Lactobacillus_paracasei",81.1459027315123,1,1334
"11269","a5e40b61-f197-42c5-bb12-08eb3366bd66","Lactobacillus_paracasei",95.1856946354883,14,2466
"11272","a5e4b0e7-b06f-44a3-a52b-f7c1f2fc3f95","Lactobacillus_fermentum",93.4231378763867,1,2010
"11274","a607efbb-869b-4859-8dc3-511b07447844","Lactobacillus_casei",88.4615384615385,1,1722
"11280","a62a27c9-e9ef-49a1-a59e-51b6effc226f","Lactobacillus_fermentum",94.9818181818182,0,2314
"11284","a633e5f4-f178-4277-aa6a-c2903bbf6348","Lactobacillus_casei",79.3882978723404,10,1058
"11288","a647d0b5-b35c-4a30-8ebf-ed8d2314478d","Lactobacillus_casei",93.1058495821727,0,2228
"11293","a66dd326-29bf-40b8-b7b5-e7df06ca7aac","Lactobacillus_ginsenosidimutans",85.2601156069364,0,1490
"11298","a67436ea-4929-4859-9193-6ebdead1476f","Lactobacillus_paracasei",95.5234159779614,8,2482
"11303","a68870af-12c3-42fc-8f74-930e05ed5f29","Lactobacillus_paracasei",89.8327759197324,7,2028
"11305","a6899055-635e-45a0-9494-d76255358ca7","Pediococcus_claussenii",89.0350877192982,0,1802
"11310","a68b8c58-d593-493a-8e7e-7fdb2e9b046e","Lactobacillus_paracasei",88.0936890045543,1,1926
"11316","a6fe1728-d727-4151-a0a0-2b6a699a9883","Lactobacillus_buchneri",93.0122116689281,1,2304
"11321","a700a34c-85ac-49a0-907d-40a38c55244c","Lactobacillus_fermentum",79.5244385733157,1,1134
"11326","a727899c-3198-4b67-9458-6246db2b3b3b","Lactobacillus_fermentum",94.5623342175066,1,2476
"11331","a72b2d69-dc21-4f4f-9770-ab9205126223","Lactobacillus_fermentum",83.9852398523985,1,1370
"11335","a735c24b-4d4b-414c-907e-be0d0268b4a9","Lactobacillus_paracasei",88.4018880647336,0,1874
"11338","a73a66e3-3d3f-471b-a298-0f6bbc81416e","Lactobacillus_casei",90.1779828609097,0,2094
"11344","a73f0a52-9566-4c0f-a444-b75b30efd61e","Lactobacillus_paracasei",86.9942196531792,0,1628
"11346","a74a8651-5455-45e7-94fd-1f04217ce448","Lactobacillus_fermentum",91.0569105691057,0,2132
"11350","a75340d1-4df1-4ff7-b50b-2dd41a487641","Lactobacillus_casei",88.3248730964467,1,1738
"11355","a755b536-d3f3-44e1-94fe-ac172e8a2c22","Lactobacillus_fermentum",94.4444444444444,0,2378
"11359","a75b7b7d-0df5-4f0f-a0aa-074b2132f7a2","Lactobacillus_paracasei",94.2737430167598,15,2348
"11360","a763a1fc-5d0b-4d31-835e-13a21613e88f","Lactobacillus_casei",89.9256254225828,0,2044
"11365","a7721d50-5960-43f4-8b8e-cadf6a3ce9ae","Lactobacillus_fermentum",83.9972991222147,1,1496
"11374","a77364fe-21e9-4ac8-a6af-6ed30bd50367","Pediococcus_pentosaceus",86.9780608634112,6,1692
"11376","a77561b7-fa60-47c1-95d1-b5ea6190ba92","Lactobacillus_paracasei",79.1481246026701,1,1086
"11381","a78cf0ca-9a97-470e-964f-2022c0650b11","Lactobacillus_casei",95.7152729785764,0,2494
"11388","a7bb4096-fae4-4c23-b8ef-37fb1a76b78c","Lactobacillus_delbrueckii",88.7333799860042,0,1830
"11390","a7cdf202-3b5d-4bfc-ada6-377f044c3793","Lactobacillus_fermentum",90.8719346049046,1,2112
"11394","a7d53854-7a67-4930-ac10-694dcaf67942","Lactobacillus_fermentum",92.8471248246844,2,2224
"11400","a7e94861-79ce-4a51-b66b-c75572da268e","Lactobacillus_paracasei",86.6471019809244,1,1586
"11405","a7ea7269-0dff-46c1-aa38-5940ab51d3fe","Lactobacillus_fermentum",95.8472873409243,3,2580
"11407","a7f3fa3c-1de8-4464-82f9-490e1d9a7ae4","Lactobacillus_casei",94.7440273037543,0,2442
"11413","a7fa5392-fbf5-4459-830b-5c13ca9530fa","Lactobacillus_paracasei",84.0684660961159,0,1564
"11417","a7ffc7df-6299-46db-9ef8-1be2b8614520","Lactobacillus_ginsenosidimutans",87.0967741935484,0,1660
"11419","a8141e75-ec35-4101-a1ac-563cb1937f68","Lactobacillus_casei",77.2013651877133,0,996
"11423","a82c1dba-0244-49b4-ab63-a0e40ce26bb2","Lactobacillus_casei",89.4389438943894,0,2024
"11429","a82e36ad-5438-45c6-be5c-3e064e756b3e","Lactobacillus_oris",95.5570745044429,0,2536
"11433","a8579051-0402-426a-860b-df0bd3e6cd29","Lactobacillus_fermentum",94.8158253751705,0,2438
"11436","a85c1fed-6216-4bd4-8392-eca61519a1a3","Lactobacillus_delbrueckii",91.6055419722901,1,1820
"11439","a86dbb32-e39c-4f0d-9f0d-f69539cbdbc6","Lactobacillus_plantarum",85.5849582172702,0,1572
"11444","a8724845-c92f-4267-a682-d63f497dcd1a","Lactobacillus_paracasei",95.4038997214485,0,2468
"11447","a88b2c20-3d29-4df7-b19a-d525ae6b19e7","Lactobacillus_casei",92.3861318830727,0,2244
"11451","a89d3ddc-8df3-418e-ab5c-d3673f6329fc","Lactobacillus_casei",94.3072702331962,0,2374
"11454","a89d77fc-57c5-495e-82fe-8afa2772ab16","Lactobacillus_casei",92.7536231884058,0,2014
"11461","a89fdc9d-0314-4ef2-865e-ca22460d9f7f","Lactobacillus_paracasei",91.5492957746479,1,2076
"11463","a8ca69e7-65a9-4c9e-b183-f2b7ae6b30da","Lactobacillus_brevis",88.1844380403458,0,1768
"11466","a8cc7f8f-5cd8-4de3-ad75-2054355c3e8f","Lactobacillus_casei",90.4406779661017,0,2044
"11471","a8ce69a4-cace-44f3-94d6-1621b960fbff","Lactobacillus_paracasei",84.6205507051713,1,1540
"11474","a903b37c-44ad-4809-832c-b754522241a0","Lactobacillus_casei",90.3116531165312,0,2066
"11479","a92b8861-5fb0-49ec-a926-9f33c95d671f","Pediococcus_pentosaceus",88.0028735632184,1,1742
"11481","a9331299-c2dc-4662-9cdc-73fe584ba267","Lactobacillus_plantarum",82.5902335456476,23,1298
"11489","a9475623-125c-4ef2-b293-13c95d29b413","Lactobacillus_paracasei",86.7262723521321,0,1728
"11493","a9496f83-d39d-407a-95bc-ab24642bcb94","Lactobacillus_casei",86.4993215739484,0,1810
"11498","a94d05f6-b96a-42ca-b7ac-ff307b895aaa","Lactobacillus_casei",74.012474012474,0,608
"11501","a95f36ab-edc7-4c1f-9e06-52cee132ef91","Lactobacillus_casei",91.9631093544137,0,2254
"11506","a971fc95-e90e-48cb-9417-8e70966d2d66","Lactobacillus_fermentum",83.758389261745,1,1488
"11511","a973d774-230c-4440-9439-f366e6cb8b1b","Lactobacillus_paracasei",94.1540577716644,1,2382
"11513","a97bc563-33e0-42f8-8696-c13843d7d9fb","Lactobacillus_fermentum",94.8944860449285,0,2468
"11518","a9806f33-e103-42b3-bd56-940b700aa525","Lactobacillus_fermentum",93.9767282683094,0,2360
"11521","a9900dc9-f440-430f-ac56-e689869dd031","Lactobacillus_casei",85.6028368794326,0,1542
"11527","a992c53f-7edd-4e8e-8c61-51da14bf07e8","Lactobacillus_casei",92.6977687626775,0,2254
"11532","a9b6c2dc-b165-4e3a-a950-ea66c356cb6c","Lactobacillus_fermentum",95.0660180681028,0,2412
"11534","a9be050c-3dd8-431c-8180-c5087ab583bc","Lactobacillus_casei",91.877133105802,0,2178
"11539","a9bf0a4e-e53f-40e8-af8e-0126a2ff567d","Lactobacillus_fermentum",89.1964888588791,1,1982
"11544","a9d82dd6-a4e0-4347-8055-65ce81dba52b","Lactobacillus_fermentum",88.3461270062805,0,1828
"11548","a9fd33a9-a5c1-41f9-89fb-2c3514b549db","Lactobacillus_fermentum",85.0832266325224,0,1670
"11549","aa054e16-0a68-4322-a9b0-157524779844","Lactobacillus_casei",95.4203691045796,0,2486
"11555","aa0a4ef1-3c49-4038-8aa1-dc9b2e61c219","Lactobacillus_paracasei",85.0832729905865,1,1456
"11557","aa0fa0e4-e41c-4e28-a11a-41cdcc3d9389","Lactobacillus_casei",88.5657633840053,0,1936
"11562","aa4a2d97-af4c-44b4-9f66-7cc372ed3d17","Lactobacillus_fermentum",91.5588835942818,0,2184
"11568","aa507d97-6ea2-4075-b2b3-7982efc95b83","Lactobacillus_fermentum",92.5847457627119,0,2154
"11572","aa5a40e6-7424-446a-9947-762ec553e045","Lactobacillus_fermentum",92.3392612859097,0,2220
"11577","aa69c541-f7a7-4485-87fa-238607a29300","Lactobacillus_paracasei",84.2689295039164,51,1556
"11580","aa799a2f-6bcc-4747-adc8-2a2e2989ce63","Lactobacillus_paracasei",86.5828092243187,0,1636
"11586","aaa833ba-e7b9-47a7-92be-8e5258a77ee4","Lactobacillus_buchneri",88.9293517844137,0,1800
"11590","aab9c2b6-8929-4cc2-952a-a6cfac7871ae","Lactobacillus_fermentum",90.8176943699732,11,2124
"11596","aac933c2-fb80-4a78-8431-735036c47528","Lactobacillus_paracasei",86.190793862575,1,1704
"11601","aada09fa-77d2-418e-92d4-7bedb00ecbe5","Pediococcus_pentosaceus",86.1292665214234,14,1578
"11604","aae828ea-e53f-4b9d-a34c-3d4e53cc78a7","Lactobacillus_fermentum",95.0068399452804,1,2450
"11608","aaf75143-0e9d-4de4-be4a-b62dfcfaffd0","Lactobacillus_casei",93.3788395904437,0,2318
"11613","aafdc2b3-ddb5-4a1c-b41c-d034400c3371","Lactobacillus_fermentum",94.0976933514247,1,2378
"11616","ab219f1e-30ec-4e2b-92e5-6384991ce804","Lactobacillus_casei",92.9429429429429,0,2080
"11621","ab2a6daf-5e94-4aa3-b460-41ca2acba1f0","Lactobacillus_fermentum",93.1647300068353,1,2302
"11624","ab46c58b-e1f6-43f6-9d2c-9719163675a0","Lactobacillus_fermentum",95.2449567723343,0,2348
"11629","ab6ce37a-0c3e-42a5-b970-78979b2b2313","Lactobacillus_fermentum",87.1829105473965,1,1784
"11632","ab7533b6-de56-4a1a-b8a0-a4eb8b41b02f","Lactobacillus_casei",92.1608725289707,0,2188
"11634","ab76377c-d2ea-4f91-aa3a-dccdad26708c","Lactobacillus_fermentum",91.7560321715818,0,2228
"11640","abd7a590-7a1f-4c7d-aa53-158a0c4115c9","Lactobacillus_casei",93.9352170916609,0,2342
"11644","abeddb67-5a57-42c3-857b-88531421287c","Lactobacillus_casei",92.5068119891008,0,2212
"11649","abf09b46-f0da-4405-9cdd-b9efda13ce7b","Lactobacillus_fermentum",93.3788395904437,0,2308
"11653","ac0624ba-c069-4457-82b9-3796b50ba155","Lactobacillus_fermentum",79.5143212951432,0,1166
"11657","ac12aa97-5fab-4ced-8a37-e3f8c1058405","Lactobacillus_casei",90.1694915254237,0,2020
"11659","ac130ea2-da49-49c7-961b-06b44e7b9b3c","Lactobacillus_casei",91.0944935418083,0,2098
"11661","ac54de8d-0249-4823-8c68-a3cd0f915335","Lactobacillus_casei",90.8843537414966,0,2136
"11665","ac5dc069-1db7-4df6-aaac-9d4fe1677f3d","Lactobacillus_casei",91.1065852002716,0,2122
"11671","ac6f52be-32db-4443-8356-99edfb61241c","Leuconostoc_lactis",94.1787941787942,60,2368
"11677","ac6f76eb-3aa7-49f8-9d0b-fec4fef7ca45","Lactobacillus_buchneri",85.5291576673866,1,1530
"11681","ac8e43c4-01a1-482a-aa47-8152e882eb4c","Lactobacillus_fermentum",90.7381615598886,0,2040
"11688","ac9a5d85-0752-401a-8559-d89aaf0a5b01","Lactobacillus_fermentum",83.5714285714286,0,1364
"11690","ac9fd8ae-2dc7-4ad0-b884-d685a41bf14d","Lactobacillus_paracasei",93.75,0,2322
"11693","aca2bc5d-8b29-475b-8645-77c610e22922","Lactobacillus_paracasei",91.8269230769231,1,2140
"11695","acb498c7-753d-435e-9f70-e173289d1d01","Enterococcus_faecium",85.390796201607,0,1498
"11696","acb56986-42e4-4ea9-a2f6-b0924625e1be","Lactobacillus_casei",88.4349030470914,0,1844
"11703","accd734e-ff26-444a-8644-4587fc154c7c","Lactobacillus_casei",91.490765171504,0,2208
"11706","acd0720c-0e5e-4c1e-99db-8144df0abc82","Lactobacillus_casei",88.4047786366831,0,1816
"11710","acddd56b-9718-4c17-863a-786257eec1a2","Lactobacillus_casei",73.4751773049645,0,660
"11717","ace0aa57-b4cf-44b9-bab1-a3685285bece","Lactobacillus_paracasei",83.8245373543523,0,1458
"11721","ad093e2d-b9f1-42db-a7e7-c0fee64963f5","Lactobacillus_fermentum",92.0624151967436,8,2186
"11724","ad2b5cfd-03a2-4fbe-9e8b-2fbd10bf6ae6","Lactobacillus_casei",88.8429752066116,0,1894
"11729","ad41ee78-17fd-48de-8d91-147eb11a5e01","Lactobacillus_salivarius",81.3873626373626,0,1242
"11733","ad43b671-1c71-4f9a-bf86-023bc3c33a2b","Lactobacillus_buchneri",88.7334315169367,1,1778
"11738","ad452fc9-5771-4d45-8472-930f1d96a204","Lactobacillus_paracasei",93.7542896362389,11,2338
"11739","ad5284f7-fe8e-449a-a240-fb68e1585454","Lactobacillus_casei",88.6764705882353,0,1748
"11744","ad541e23-65c5-469c-ae44-0424a7865099","Lactobacillus_fermentum",83.9446366782007,0,1440
"11753","ad54ea94-747e-4fed-8702-51bd97bda9be","Carnobacterium_sp",81.010101010101,1,1228
"11754","ad5d7b45-cab0-40a2-873f-c2617e90269d","Lactobacillus_casei",79.2597319719209,0,1172
"11763","ad71ad34-eef6-430b-b21c-f24fa4704f96","Lactobacillus_paracasei",88.1069669247009,1,1808
"11768","ad747769-354e-41a1-ab39-9f4cf1afe045","Lactobacillus_fermentum",86.4916773367478,0,1790
"11770","ad7fb817-86be-488b-bc00-d2f4379be10a","Lactobacillus_casei",89.8909090909091,0,1860
"11778","ad903b22-d033-47a5-88e7-7eb8d67f5af6","Lactobacillus_buchneri",86.9720830350752,0,1678
"11784","ad988958-f618-48f2-af5a-76effb5bcd67","Leuconostoc_lactis",95.125348189415,60,2430
"11787","adc32747-daf2-4cab-a182-413bfd2997e6","Lactobacillus_fermentum",92.4190213645762,0,2184
"11789","add327ef-ad3d-426f-be92-af70d3633023","Lactobacillus_casei",95.3062848050915,0,2138
"11792","addd80c8-67c0-4a41-bfff-dc27688e7613","Lactobacillus_casei",88.1471389645776,0,1872
"11800","ade07f2b-c22c-4792-a6b5-1b540d09042f","Lactobacillus_rhamnosus",89.8002853067047,1,1896
"11804","adf39d57-ca8d-417b-adee-3978810437b8","Lactobacillus_casei",87.2175597159458,1,1896
"11810","ae05daa2-667d-4baf-9b09-a9c97f7ee1f2","Lactobacillus_fermentum",90.4885993485342,0,2154
"11814","ae14760d-c452-44fb-999d-cfdbf4b05a54","Lactobacillus_casei",94.0689655172414,0,2344
"11817","ae2839a3-9d21-4073-b9dd-3d363f938611","Lactobacillus_fermentum",86.9460112812248,0,1474
"11823","ae3205f3-802d-419d-aa4a-5b8f739a1328","Lactobacillus_fermentum",91.0762942779292,1,2116
"11828","ae6faddd-7ebb-43ae-914c-fa94bf46685a","Pediococcus_claussenii",88.6066763425254,0,1786
"11830","aeac0958-a686-4656-bf1b-abc39b89f41d","Lactobacillus_casei",86.5042791310073,0,1841
"11836","aec00e0e-8987-40c5-8672-c13733dd071a","Lactobacillus_fermentum",88.0536912751678,1,1862
"11841","aef8b65b-5d33-44a4-a1ae-23752786a76c","Lactobacillus_fermentum",79.9315068493151,0,1112
"11847","aef8e40d-40bf-4991-b0d7-c9df866d23ea","Lactobacillus_paracasei",79.9847211611918,1,992
"11848","aef8f265-bab0-421f-993f-ba02bf54b10d","Lactobacillus_casei",80.6282722513089,0,1232
"11854","af199710-a479-4112-b04b-598300ac904f","Lactobacillus_casei",90.6612133605999,0,2080
"11858","af20480f-804b-460c-9998-fd359d20361e","Lactobacillus_casei",89.0227576974565,0,1952
"11862","af2e7e4e-db38-4724-9eee-e90adaa43047","Lactobacillus_fermentum",87.5089734386217,3,1734
"11871","af4eba47-7ce6-47c7-9a07-b85615e769ba","Lactobacillus_salivarius",83.0976863753213,1,1490
"11875","af61be00-5150-4d57-b1ce-ce011aae3a27","Lactobacillus_fermentum",90.7574704656011,1,2036
"11878","af82bf15-5253-4ce3-8114-2d64b6a20d07","Lactobacillus_delbrueckii",89.8804780876494,0,1710
"11880","af859234-3332-4d5a-9761-e528f2553dfe","Lactobacillus_fermentum",94.9556918882072,0,2440
"11884","af8dbfad-b72a-4faf-a9c9-2d53f45de43d","Lactobacillus_fermentum",92.8571428571429,9,2260
"11887","afa7f9af-3f4c-40bc-b478-0e2683d88483","Lactobacillus_fermentum",94.5541184479238,1,2412
"11891","afa80b96-7d3d-477a-ba3a-a9bac581d2f5","Lactobacillus_fermentum",92.8327645051195,1,2246
"11896","afb8c9e7-e316-43f6-873c-f85163677f3b","Lactobacillus_fermentum",94.0500338066261,0,2410
"11900","afc2723a-211a-43dc-820f-2829a54df01b","Lactobacillus_casei",94.824016563147,0,2424
"11903","afc2acb4-ab9c-4503-9939-ec263c556a5b","Lactobacillus_casei",86.616847826087,0,1690
"11910","afce3244-7d2c-4447-86eb-bd09244a19c0","Lactobacillus_fermentum",85.7718120805369,1,1676
"11915","afd5c022-cd1f-434f-8e01-23a83c1ca1a8","Lactobacillus_fermentum",83.3984375,1,1466
"11920","afd69d17-1013-43e6-a3aa-eb749083a411","Lactobacillus_paracasei",94.3370165745856,1,2376
"11924","afe086aa-074c-478d-9a44-f6d1d84e3df3","Lactobacillus_fermentum",84.1269841269841,0,1612
"11926","b003a278-f22f-4182-97ca-d8b331dc445b","Lactobacillus_casei",91.6223404255319,0,2212
"11929","b017a650-37e0-4eec-86ca-1c2167f88bc5","Lactobacillus_buchneri",87.658937920718,0,1648
"11933","b034f5b9-5f6c-4410-9409-4576e1949fa5","Lactobacillus_casei",87.5,0,1796
"11938","b0610a62-ada6-4176-9cc0-38b7437a3f1a","Lactobacillus_fermentum",93.0800542740841,1,2298
"11942","b0618e4d-4896-4b65-86c5-4210243a646e","Lactobacillus_fermentum",95.19890260631,3,2464
"11945","b066a87b-cbea-43d0-8328-38a242ff7ff4","Lactobacillus_paracasei",91.1602209944751,0,2080
"11952","b0713b47-7ba3-43b9-95fb-0733952a9bfa","Lactobacillus_paracasei",93.7841530054645,9,2342
"11955","b085b045-6a96-4762-b37e-e984daa85444","Lactobacillus_fermentum",95.7123098201936,0,2500
"11960","b09608ed-1d62-484b-8ef7-d3d443dc7639","Lactobacillus_fermentum",89.4664842681259,0,1954
"11964","b0a0e190-a786-4fe0-ae08-d6cb83ceb47c","Lactobacillus_fermentum",88.3528600964852,1,1870
"11972","b0add65c-c2a9-46fc-aac8-c5b8b46e281a","Lactobacillus_paracasei",91.688654353562,0,2264
"11975","b0c1e04d-4a10-48f9-ab1d-4f05d42c07ca","Lactobacillus_fermentum",82.7720207253886,0,1464
"11978","b0c97486-367b-4bc5-9b99-67b1b2d3b708","Lactobacillus_buchneri",84.0714285714286,1,1460
"11981","b0c9f93d-64c3-44a8-aefe-2cda5318ff8a","Lactobacillus_casei",80.6109725685786,0,1298
"11985","b0cd339f-53c3-4705-8506-018498c9b3c0","Lactobacillus_casei",93.5091277890467,0,2336
"11990","b0ddb2b1-5a75-4658-8e4a-422554a6896d","Lactobacillus_fermentum",94.5762711864407,2,2438
"11993","b0e80eb3-6a8d-4a4c-a35d-520796bd0da5","Lactobacillus_casei",88.135593220339,0,1846
"11999","b1006933-b7a3-4198-b7e8-5e0bd0fc8c60","Lactobacillus_fermentum",95.3951890034364,5,2466
"12002","b1160ce9-f6f2-4cc7-8565-35c0f71381d4","Lactobacillus_casei",95.5357142857143,0,2492
"12006","b11d7061-7c0b-4482-b497-7d4bff18a196","Lactobacillus_fermentum",89.8293515358362,0,1990
"12008","b130e4cb-9126-41dd-8f7b-919fa50c52f5","Lactobacillus_casei",87.3740765614506,0,1820
"12011","b14a4f54-2011-44c7-a123-7cd4518453b6","Lactobacillus_casei",82.3083403538332,0,1072
"12015","b165e1e4-68a1-48aa-a4e0-678b72dc413e","Lactobacillus_casei",92.5977653631285,0,2186
"12017","b176cd2b-4c05-4f27-a4fd-dc417b306e60","Lactobacillus_casei",94.9899799599198,0,2544
"12025","b178faf4-a115-4a0c-a0d7-872c757bd4dc","Lactobacillus_paracasei",89.5272727272727,1,1836
"12028","b18889ec-23b6-4ffa-b8f9-bd38007ec701","Lactobacillus_casei",95.3395472703063,0,2558
"12031","b18956f9-6d80-486d-96ed-8e2a546a90ac","Lactobacillus_fermentum",91.7060013486177,0,2192
"12033","b1ae64d1-ad36-463a-b6c5-f002f90ba35a","Lactobacillus_casei",94.1460055096419,0,2342
"12038","b1aec767-e919-4d1f-902d-b5cf867cfafe","Lactobacillus_casei",89.3703452945159,0,1970
"12044","b1b536c9-e27a-471f-9691-5267f77ebd70","Enterococcus_faecium",86.3112391930836,1,1590
"12049","b1b5b0f2-347f-4981-af51-9880e7dbb871","Lactobacillus_fermentum",92.8372739916551,4,2244
"12056","b1cae021-6528-4b02-a041-c4de262d6bac","Lactobacillus_paracasei",89.4557823129252,1,1956
"12057","b1e48786-8b68-4ca7-b4b9-b34a552d652b","Lactobacillus_casei",87.7410468319559,1,1796
"12064","b1e61e26-0873-47ee-81ac-b708f32040d7","Lactobacillus_delbrueckii",93.5660506502396,0,2316
"12067","b1f49f44-a442-4567-a1e5-fad956ffd285","Lactobacillus_casei",95.3168044077135,0,2450
"12071","b2015991-2ded-4ea8-9368-fa8bf56474e1","Lactobacillus_fermentum",93.3333333333333,1,2308
"12074","b20b024d-e216-4e41-87e1-0a494cb63675","Lactobacillus_fermentum",82.2423398328691,1,1304
"12077","b21b2319-d95f-41d2-88f1-456ff629e097","Lactobacillus_casei",91.9267299864315,0,2216
"12081","b22f74eb-76fa-4b99-8fe9-48cd9b68058b","Lactobacillus_fermentum",87.8205128205128,0,1714
"12087","b242e2f5-2e72-460e-a796-8e8924d6be71","Lactobacillus_casei",88.2822902796272,0,1916
"12092","b243573b-d7da-4526-b509-fac831c74404","Lactobacillus_fermentum",92.4843423799582,1,2188
"12097","b246bb92-f838-4fa9-9e3c-8919f72ad2b0","Lactobacillus_rhamnosus",88.8888888888889,0,1956
"12101","b25df6c3-88ad-4bda-af95-614cf6f15ac2","Lactobacillus_rhamnosus",86.9325997248968,1,1724
"12102","b25fa210-8655-46da-aa2d-d993216b0fed","Lactobacillus_casei",94.7550034506556,0,2410
"12107","b2614cad-f535-47ee-a01c-3249ab410930","Lactobacillus_fermentum",94.2583732057416,0,2378
"12112","b263216e-44ea-4316-a02f-e12e86592a6f","Pediococcus_pentosaceus",86.9343065693431,1,1642
"12116","b264b1ea-3aec-4f08-b478-51e03d1e2ef7","Lactobacillus_fermentum",92.2764227642276,0,2246
